HostileSec,10/24/16,Chris Cooley,https://twitter.com/HostileSec/,4799701409,High,TRUE,FALSE
illxgalx,1/4/16,Chris Cooley,https://twitter.com/illxgalx,2293721262,Inactive Last 60+ Days,TRUE,FALSE
in3ctor,12/4/15,Chris Cooley,https://twitter.com/inj3ct0r,56179836,Low,TRUE,FALSE
in3ctor,4/22/16,Chris Cooley,https://twitter.com/in3ctor,369006094,Low,TRUE,FALSE
IncursioSubter,8/16/16,Chris Cooley,https://twitter.com/IncursioSubter,1026377977,Inactive Last 30 Days,TRUE,FALSE
InfamousSkid,12/4/15,Chris Cooley,https://twitter.com/InfamousSkid,2511016736,Inactive Last 60+ Days,TRUE,FALSE
IntelGhost,12/4/15,Chris Cooley,https://twitter.com/intel_ghost,3316003108,Low,TRUE,FALSE
irsPartyBus,9/22/16,Chris Cooley,https://twitter.com/irsPartyBus,770694949490741248,High,TRUE,FALSE
JackSparrow,8/16/16,Chris Cooley,https://twitter.com/llJackSparrowll/,718847568319541248,Low,TRUE,FALSE
JusticeSeeker01,12/4/15,Chris Cooley,https://twitter.com/JusticeSeeker01,2796684332,Inactive Last 60+ Days,TRUE,FALSE
KelvinSecurity,4/22/16,Chris Cooley,https://twitter.com/nationgoverment,127226874,Low,TRUE,FALSE
KelvinSecurity,6/20/16,Chris Cooley,https://twitter.com/KelvinSecurity,3295468734,Low,TRUE,FALSE
kitten_spatt,12/4/15,Chris Cooley,https://twitter.com/kitten_spatt,3321324407,Low,TRUE,FALSE
Le Toucan Team,8/16/16,Chris Cooley,https://twitter.com/Twitch_Raids,3039476289,Low,TRUE,FALSE
Le Toucan Team,12/4/15,Chris Cooley,https://twitter.com/toucanteam,3024522560,Low,TRUE,FALSE
LeakGov,4/22/16,Chris Cooley,https://twitter.com/LeakGov,4900977896,Low,TRUE,FALSE
LevelTwoSec,8/16/16,Chris Cooley,https://twitter.com/LevelTwoSec,3357577936,Inactive Last 60+ Days,TRUE,FALSE
Lizard Squad,12/4/15,Chris Cooley,https://twitter.com/LizardLands,2999643270,Low,TRUE,FALSE
LulzSec,12/4/15,Chris Cooley,https://twitter.com/lulzboatR,518972662,Inactive Last 60+ Days,TRUE,FALSE
LulzSec,8/16/16,Chris Cooley,https://twitter.com/LulzSecOps,465737816,Low,TRUE,FALSE
MoonKlan,9/14/16,Chris Cooley,https://twitter.com/MoonKlann,774329835300745216,High,TRUE,FALSE
N3mesiss,8/16/16,Chris Cooley,https://twitter.com/N3mesiss,735877582047023104,Low,TRUE,FALSE
New World Hackers,4/22/16,Chris Cooley,https://twitter.com/NewWorldHacking,1240187989,Low,TRUE,FALSE
New World Hackers,8/16/16,Chris Cooley,https://twitter.com/newworldhackers,3429333759,Low,TRUE,FALSE
nwh_shadow,11/7/16,Chris Cooley,https://twitter.com/nwh_shadow,794277743709982721,Un-Evaluated,TRUE,FALSE
Nyx,8/16/16,Chris Cooley,https://twitter.com/Nyx_Hackx,743066063492022272,Low,TRUE,FALSE
opaverydassey,8/16/16,Chris Cooley,https://twitter.com/OPAVERYDASSEY,4741015163,Inactive Last 60+ Days,TRUE,FALSE
OpGreenRights,8/16/16,Chris Cooley,https://twitter.com/OpGreenRights,271419902,Inactive Last 60+ Days,TRUE,FALSE
OpLGBT,8/16/16,Chris Cooley,https://twitter.com/OperationLGBT,731528625711878146,Inactive Last 30 Days,TRUE,FALSE
